id,forecast_time,forecast,site,seller_site,product_id
10a61453-4c92-4393-8059-9d517d47efa5,2025-03-23T01:42:29.239505,0.46116456389427185,Yahoo! Shopping,LIFEDRINKオンラインストア,ayamizu-500
3c17a3fa-fb13-4bce-83bb-b036c5d234c8,2025-03-23T01:44:35.141956,0.46116456389427185,Yahoo! Shopping,LIFEDRINKオンラインストア,ayamizu-500
016aa8e4-fa23-4506-a988-a7386c6e23ed,2025-03-23T16:02:34.595102,0.46116456389427185,Yahoo! Shopping,LIFEDRINKオンラインストア,ayamizu-500
64f105a0-9dfa-4695-8dac-d97986ecc958,2025-03-23T16:03:18.971649,1.014936089515686,Yahoo! Shopping,LIFEDRINKオンラインストア,ayamizu-500
0a593351-8190-4a5a-9eb2-4eedf8f8fa5a,2025-03-23T16:06:04.029137,1.014936089515686,Yahoo! Shopping,LIFEDRINKオンラインストア,ayamizu-500
f9be7adc-1e45-4a6e-80ae-d37c598b5768,2025-03-23T16:07:15.554144,1.014936089515686,Yahoo! Shopping,LIFEDRINKオンラインストア,ayamizu-500
6bf5e656-0928-493f-aafb-f23afe97d771,2025-03-23T16:25:34.623825,1.014936089515686,Yahoo! Shopping,LIFEDRINKオンラインストア,ayamizu-500
cbfbf76b-02bb-4b6d-8aab-850ac359d453,2025-03-24T04:15:07.816311,1.014936089515686,Yahoo! Shopping,LIFEDRINKオンラインストア,ayamizu-500
4c0ed894-b9ef-4bc9-8d27-f23fe4efe60b,2025-03-24T06:20:18.890194,1.014936089515686,Yahoo! Shopping,LIFEDRINKオンラインストア,ayamizu-500
af519486-869e-4eee-85d8-40a51af1a78f,2025-03-24T09:48:44.047352,1.014936089515686,Yahoo! Shopping,LIFEDRINKオンラインストア,ayamizu-500
8d2bdabb-e1cb-4c84-b807-ebbdc470c727,2025-03-25T03:38:02.883337,1.014936089515686,Yahoo! Shopping,LIFEDRINKオンラインストア,ayamizu-500
70591ed9-436e-4274-9bfb-575d8739b24e,2025-03-25T03:39:54.353177,1.014936089515686,Yahoo! Shopping,LIFEDRINKオンラインストア,ayamizu-500
8c05a92b-b780-4514-ac41-783abb6842f6,2025-03-25T03:51:32.806689,1.014936089515686,Yahoo! Shopping,LIFEDRINKオンラインストア,ayamizu-500
8aa4d5c1-6d78-4623-beb4-bf8a78ee718c,2025-03-25T03:54:30.362870,1.014936089515686,Yahoo! Shopping,LIFEDRINKオンラインストア,ayamizu-500
566ccd71-b606-4af3-b116-5231c1c15aef,2025-03-25T05:41:18.930578,1.014936089515686,Yahoo! Shopping,LIFEDRINKオンラインストア,ayamizu-500
715d6963-f982-40b9-b98c-dc9f277ab2bb,2025-03-25T05:54:02.300483,1.014936089515686,Yahoo! Shopping,LIFEDRINKオンラインストア,ayamizu-500
a710c01a-dcf6-4989-a6a2-e1ad1286746f,2025-03-25T05:58:10.655176,1.014936089515686,Yahoo! Shopping,LIFEDRINKオンラインストア,ayamizu-500
10b9c2ef-1cb6-4316-9394-b7f9c59d6f26,2025-03-25T06:00:05.137604,1.014936089515686,Yahoo! Shopping,LIFEDRINKオンラインストア,ayamizu-500
b751270e-2887-4ef1-a476-d565eba2fa59,2025-03-25T06:02:14.578055,1.014936089515686,Yahoo! Shopping,LIFEDRINKオンラインストア,ayamizu-500
e9554e7f-6114-4b37-bb92-b83ec67b01ed,2025-03-25T07:00:39.296857,1.014936089515686,Yahoo! Shopping,LIFEDRINKオンラインストア,ayamizu-500
67c33272-4c53-48ff-a2ee-6c3f722ceeac,2025-03-25T10:00:32.381288,1.014936089515686,Yahoo! Shopping,LIFEDRINKオンラインストア,ayamizu-500
b17f4d3f-5f46-4456-8fad-0f4b8f2f490e,2025-03-25T10:06:00.613072,1.014936089515686,Yahoo! Shopping,LIFEDRINKオンラインストア,ayamizu-500
e1e8db94-654d-4863-8b38-588f545f4e50,2025-03-25T11:00:34.894568,1.014936089515686,Yahoo! Shopping,LIFEDRINKオンラインストア,ayamizu-500
e8e3fa48-5493-486a-8568-f66ca6434347,2025-03-25T11:06:04.712838,1.014936089515686,Yahoo! Shopping,LIFEDRINKオンラインストア,ayamizu-500
59d5e941-7208-4f9b-9a2f-d9d79cf70201,2025-03-25T12:00:30.655540,1.014936089515686,Yahoo! Shopping,LIFEDRINKオンラインストア,ayamizu-500
60bf6f2a-ea5e-4da6-be3b-02e5a045831f,2025-03-25T12:06:01.057104,1.014936089515686,Yahoo! Shopping,LIFEDRINKオンラインストア,ayamizu-500
796b3958-42c2-437d-aea1-b419b8da92ff,2025-03-25T13:00:32.740557,1.014936089515686,Yahoo! Shopping,LIFEDRINKオンラインストア,ayamizu-500
02b9c6af-c101-4fb3-8763-73148aadab47,2025-03-25T13:06:00.262458,1.014936089515686,Yahoo! Shopping,LIFEDRINKオンラインストア,ayamizu-500
73ac7cc4-9d60-427f-aadc-d88511c8832e,2025-03-25T14:00:33.344173,1.014936089515686,Yahoo! Shopping,LIFEDRINKオンラインストア,ayamizu-500
058297f6-66fd-4d81-b256-ac03e6541776,2025-03-25T14:05:59.668141,1.014936089515686,Yahoo! Shopping,LIFEDRINKオンラインストア,ayamizu-500
cfa84f3c-bc54-4c8f-a523-c9474f018699,2025-03-25T15:00:33.419114,1.014936089515686,Yahoo! Shopping,LIFEDRINKオンラインストア,ayamizu-500
c3e4d2fe-e434-4482-9a64-0eda7b28555c,2025-03-25T15:06:01.514133,1.014936089515686,Yahoo! Shopping,LIFEDRINKオンラインストア,ayamizu-500
bebaa0cb-a13c-42be-b3bb-a58da270df3f,2025-03-25T16:00:31.316638,1.014936089515686,Yahoo! Shopping,LIFEDRINKオンラインストア,ayamizu-500
4241b398-1b76-4ad8-8304-dd56f631f40e,2025-03-25T16:05:59.305560,1.014936089515686,Yahoo! Shopping,LIFEDRINKオンラインストア,ayamizu-500
245910f2-35ef-46cf-9b2c-ecc749fe8a62,2025-03-25T17:00:33.712158,1.014936089515686,Yahoo! Shopping,LIFEDRINKオンラインストア,ayamizu-500
3e78cde7-c2c9-49f0-8b62-88bbc7e36637,2025-03-25T17:06:01.371142,1.014936089515686,Yahoo! Shopping,LIFEDRINKオンラインストア,ayamizu-500
de1759f8-9968-4882-9e1b-1b5ceac1ef55,2025-03-25T18:00:32.499610,1.014936089515686,Yahoo! Shopping,LIFEDRINKオンラインストア,ayamizu-500
6741fcb4-670d-4c65-8b95-541d3476084b,2025-03-25T18:06:03.037100,1.014936089515686,Yahoo! Shopping,LIFEDRINKオンラインストア,ayamizu-500
5fc72141-c936-498d-9e1b-4a8490a96ca9,2025-03-25T20:30:41.622778,1.014936089515686,Yahoo! Shopping,LIFEDRINKオンラインストア,ayamizu-500
9faa73da-5daa-4e82-841a-6f7531e84dc2,2025-03-26T01:34:22.493530,1.014936089515686,Yahoo! Shopping,LIFEDRINKオンラインストア,ayamizu-500
085f2ae0-b31c-4fe6-9e22-e61c2d26ddb6,2025-03-26T01:36:25.473448,1.014936089515686,Yahoo! Shopping,LIFEDRINKオンラインストア,ayamizu-500
